order_id,datetime,product_name,quantity,price
4703,2016-05-19 18:07:00,Mushroom Rice,2,3.95
11358,2016-05-19 17:02:00,Meat Samosa,1,3.95
3256,2016-05-17 20:32:00,Garlic Rice,1,3.95
3258,2016-05-15 19:00:00,Onion Bhajee,1,3.95
3258,2016-05-15 19:00:00,Special Fried Rice,1,3.95
3259,2016-05-15 18:18:00,Mushroom Rice,1,3.95
3260,2016-05-14 21:13:00,Onion Bhajee,1,3.95
3260,2016-05-14 21:13:00,Keema Rice,1,3.95
4704,2016-05-14 18:09:00,Onion Bhajee,1,3.95
4704,2016-05-14 18:09:00,Mushroom Rice,1,3.95
11362,2016-05-14 18:00:00,Special Fried Rice,1,3.95
12336,2016-05-14 17:46:00,Mushroom Rice,1,3.95
3263,2016-05-14 16:30:00,Onion Bhajee,1,3.95
3263,2016-05-14 16:30:00,Special Fried Rice,1,3.95
3264,2016-05-14 13:45:00,French Fries,1,3.95
3264,2016-05-14 13:45:00,Special Fried Rice,1,3.95
7866,2016-05-13 20:00:00,Meat Samosa,2,3.95
3265,2016-05-13 19:54:00,Onion Bhajee,1,3.95
3267,2016-05-13 19:20:00,Keema Rice,2,3.95
3267,2016-05-13 19:20:00,Korma Sauce,1,3.95
3268,2016-05-13 19:12:00,Onion Bhajee,1,3.95
3269,2016-05-13 18:46:00,Meat Samosa,1,3.95
11368,2016-05-10 18:00:00,Meat Samosa,1,3.95
3271,2016-05-10 17:11:00,Onion Bhajee,2,3.95
3271,2016-05-10 17:11:00,Onion Rice,1,3.95
3271,2016-05-10 17:11:00,Garlic Rice,1,3.95
3272,2016-05-10 13:18:00,Mushroom Rice,1,3.95
11369,2016-05-09 19:14:00,Masala Sauce,1,3.95
12337,2016-05-09 17:22:00,Egg Rice,1,3.95
3275,2016-05-08 22:11:00,Meat Samosa,1,3.95
3276,2016-05-08 21:38:00,Onion Bhajee,1,3.95
11370,2016-05-08 17:57:00,Mushroom Rice,1,3.95
11370,2016-05-08 17:57:00,Saag Rice,1,3.95
4707,2016-05-07 21:54:00,Egg Rice,1,3.95
4708,2016-05-07 20:33:00,Onion Bhajee,1,3.95
4708,2016-05-07 20:33:00,Meat Samosa,1,3.95
4708,2016-05-07 20:33:00,Special Fried Rice,1,3.95
5537,2016-05-07 20:20:00,Special Fried Rice,1,3.95
3277,2016-05-06 22:32:00,Garlic Rice,1,3.95
7871,2016-05-06 21:34:00,Stuffed Paratha,1,3.95
12338,2016-05-06 20:06:00,Mushroom Rice,1,3.95
11372,2016-05-06 17:54:00,Special Fried Rice,1,3.95
11372,2016-05-06 17:54:00,Prier Water (750ml),1,3.95
5539,2016-05-06 12:04:00,Vindaloo Sauce,1,3.95
5539,2016-05-06 12:04:00,Lemon Rice,1,3.95
11373,2016-05-05 19:03:00,Mushroom Rice,1,3.95
11373,2016-05-05 19:03:00,Masala Sauce,1,3.95
3281,2016-05-03 19:52:00,Onion Bhajee,1,3.95
5540,2016-05-03 16:59:00,Meat Samosa,3,3.95
5540,2016-05-03 16:59:00,Korma Sauce,1,3.95
5540,2016-05-03 16:59:00,Masala Sauce,2,3.95
5540,2016-05-03 16:59:00,French Fries,2,3.95
11374,2016-05-02 18:55:00,Onion Bhajee,1,3.95
4711,2016-05-02 17:58:00,Onion Bhajee,1,3.95
5542,2016-05-02 17:47:00,Lemon Rice,1,3.95
5542,2016-05-02 17:47:00,Egg Rice,1,3.95
3284,2016-05-02 17:45:00,Onion Bhajee,1,3.95
3286,2016-05-01 21:25:00,Meat Samosa,1,3.95
3286,2016-05-01 21:25:00,Vegetable Rice,1,3.95
12339,2016-04-30 21:05:00,Lemon Rice,1,3.95
11376,2016-04-30 20:19:00,Onion Bhajee,1,3.95
11376,2016-04-30 20:19:00,Korma Sauce,1,3.95
11376,2016-04-30 20:19:00,Onion Rice,1,3.95
4712,2016-04-30 19:48:00,French Fries,1,3.95
11377,2016-04-30 19:15:00,Meat Samosa,3,3.95
11377,2016-04-30 19:15:00,Saag Rice,1,3.95
4713,2016-04-30 18:16:00,Saag Rice,1,3.95
11378,2016-04-30 17:29:00,Onion Bhajee,3,3.95
11378,2016-04-30 17:29:00,Meat Samosa,3,3.95
11378,2016-04-30 17:29:00,Keema Rice,1,3.95
11378,2016-04-30 17:29:00,Special Fried Rice,2,3.95
3289,2016-04-29 20:50:00,Onion Bhajee,1,3.95
12340,2016-04-29 19:01:00,Special Fried Rice,2,3.95
3290,2016-04-29 17:37:00,Garlic Rice,1,3.95
3291,2016-04-28 20:12:00,Lemon Rice,1,3.95
3292,2016-04-28 20:10:00,French Fries,1,3.95
7878,2016-04-28 19:51:00,Onion Bhajee,1,3.95
11380,2016-04-28 19:49:00,Mushroom Rice,1,3.95
7880,2016-04-24 20:10:00,Onion Bhajee,1,3.95
3293,2016-04-24 19:21:00,Mushroom Rice,1,3.95
3294,2016-04-24 18:35:00,Onion Bhajee,1,3.95
11383,2016-04-24 17:41:00,Onion Bhajee,1,3.95
3296,2016-04-23 22:10:00,French Fries,1,3.95
3296,2016-04-23 22:10:00,Meat Samosa,2,3.95
3296,2016-04-23 22:10:00,Onion Rice,1,3.95
11384,2016-04-23 20:22:00,Meat Samosa,1,3.95
11384,2016-04-23 20:22:00,Keema Rice,1,3.95
11384,2016-04-23 20:22:00,Korma Sauce,1,3.95
12341,2016-04-23 19:56:00,Meat Samosa,1,3.95
3298,2016-04-23 19:16:00,Mushroom Rice,1,3.95
5543,2016-04-23 19:08:00,Onion Bhajee,1,3.95
12342,2016-04-23 18:58:00,Onion Bhajee,1,3.95
12343,2016-04-23 18:46:00,Onion Bhajee,1,3.95
12343,2016-04-23 18:46:00,Special Fried Rice,1,3.95
11385,2016-04-23 18:39:00,Mushroom Rice,2,3.95
4717,2016-04-23 18:17:00,Onion Bhajee,2,3.95
4717,2016-04-23 18:17:00,Special Fried Rice,1,3.95
4717,2016-04-23 18:17:00,COBRA (330ML),2,3.95
7881,2016-04-22 20:49:00,Onion Bhajee,1,3.95
7881,2016-04-22 20:49:00,French Fries,1,3.95
12344,2016-04-22 18:55:00,Special Fried Rice,1,3.95
3299,2016-04-22 18:49:00,Special Fried Rice,1,3.95
3300,2016-04-22 18:30:00,Korma Sauce,1,3.95
3301,2016-04-22 18:00:00,Onion Bhajee,1,3.95
7883,2016-04-21 19:24:00,Lemon Rice,1,3.95
3303,2016-04-20 21:36:00,Mushroom Rice,1,3.95
4719,2016-04-20 19:58:00,Garlic Rice,1,3.95
4720,2016-04-20 18:48:00,French Fries,1,3.95
4721,2016-04-20 16:59:00,Vegetable Rice,1,3.95
12345,2016-04-18 17:47:00,Meat Samosa,2,3.95
12345,2016-04-18 17:47:00,Onion Bhajee,2,3.95
12346,2016-04-18 17:18:00,Meat Samosa,1,3.95
12346,2016-04-18 17:18:00,Onion Bhajee,1,3.95
4722,2016-04-17 19:47:00,Mushroom Rice,1,3.95
11392,2016-04-17 18:05:00,COBRA (330ML),2,3.95
4723,2016-04-16 20:51:00,Onion Bhajee,1,3.95
4723,2016-04-16 20:51:00,Special Fried Rice,1,3.95
4723,2016-04-16 20:51:00,Meat Samosa,1,3.95
7885,2016-04-16 20:38:00,Onion Bhajee,1,3.95
7885,2016-04-16 20:38:00,Masala Sauce,1,3.95
7885,2016-04-16 20:38:00,Mushroom Rice,1,3.95
3306,2016-04-16 20:23:00,Special Fried Rice,1,3.95
11394,2016-04-16 19:49:00,Meat Samosa,1,3.95
11394,2016-04-16 19:49:00,Masala Sauce,1,3.95
11394,2016-04-16 19:49:00,Keema Rice,1,3.95
12347,2016-04-16 17:59:00,Onion Bhajee,1,3.95
12347,2016-04-16 17:59:00,Special Fried Rice,1,3.95
7888,2016-04-15 19:33:00,Vegetable Rice,1,3.95
7888,2016-04-15 19:33:00,Still Water (750ml),1,3.95
3308,2016-04-14 21:18:00,Masala Sauce,1,3.95
3308,2016-04-14 21:18:00,Korma Sauce,1,3.95
3308,2016-04-14 21:18:00,Dhansak Sauce,1,3.95
12348,2016-04-14 18:32:00,Onion Bhajee,1,3.95
3309,2016-04-14 17:39:00,Saag Rice,1,3.95
12349,2016-04-14 13:53:00,Bengal Salad,1,3.95
4725,2016-04-13 18:57:00,Mushroom Rice,1,3.95
4726,2016-04-13 12:40:00,Onion Rice,1,3.95
4726,2016-04-13 12:40:00,French Fries,1,3.95
4727,2016-04-12 18:33:00,Onion Bhajee,1,3.95
3312,2016-04-12 17:33:00,Mushroom Rice,1,3.95
7890,2016-04-10 21:20:00,Mushroom Rice,1,3.95
3313,2016-04-10 18:33:00,Garlic Rice,1,3.95
12350,2016-04-09 22:26:00,Meat Samosa,1,3.95
12351,2016-04-09 22:23:00,Meat Samosa,1,3.95
3315,2016-04-09 19:37:00,Onion Bhajee,1,3.95
3315,2016-04-09 19:37:00,Vegetable Rice,1,3.95
3315,2016-04-09 19:37:00,Mushroom Rice,1,3.95
11399,2016-04-09 19:24:00,Onion Bhajee,1,3.95
11399,2016-04-09 19:24:00,Mushroom Rice,1,3.95
4728,2016-04-09 18:19:00,Meat Samosa,1,3.95
4729,2016-04-08 19:50:00,Onion Bhajee,1,3.95
11402,2016-04-08 19:24:00,Onion Rice,1,3.95
7894,2016-04-08 19:06:00,Garlic Rice,1,3.95
11404,2016-04-07 19:04:00,Egg Paratha,1,3.95
3317,2016-04-07 18:38:00,Lemon Rice,1,3.95
5546,2016-04-07 18:21:00,Stuffed Paratha,1,3.95
5546,2016-04-07 18:21:00,Egg Paratha,1,3.95
5547,2016-04-06 17:19:00,Meat Samosa,2,3.95
11406,2016-04-05 21:22:00,Garlic Rice,1,3.95
11407,2016-04-03 21:35:00,Saag Rice,1,3.95
11408,2016-04-03 18:23:00,Mushroom Rice,1,3.95
5548,2016-04-03 15:24:00,Garlic Rice,1,3.95
7896,2016-04-02 21:23:00,Meat Samosa,1,3.95
7896,2016-04-02 21:23:00,Onion Bhajee,1,3.95
3320,2016-04-02 20:30:00,Special Fried Rice,1,3.95
7897,2016-04-02 19:36:00,Onion Rice,1,3.95
11409,2016-04-02 19:31:00,Mushroom Rice,2,3.95
11411,2016-04-02 19:04:00,Onion Bhajee,1,3.95
11411,2016-04-02 19:04:00,Saag Rice,1,3.95
11413,2016-04-02 18:12:00,Meat Samosa,1,3.95
11413,2016-04-02 18:12:00,Keema Rice,1,3.95
11413,2016-04-02 18:12:00,Mushroom Rice,2,3.95
3321,2016-04-01 21:59:00,Keema Rice,1,3.95
3322,2016-04-01 20:22:00,Meat Samosa,1,3.95
7898,2016-04-01 18:52:00,Keema Rice,1,3.95
3324,2016-04-01 11:54:00,Meat Samosa,1,3.95
4734,2016-03-30 21:19:00,Onion Bhajee,1,3.95
4734,2016-03-30 21:19:00,Mushroom Rice,2,3.95
11419,2016-03-29 20:56:00,French Fries,1,3.95
11419,2016-03-29 20:56:00,Prier Water (750ml),1,3.95
12352,2016-03-29 20:02:00,Vegetable Rice,1,3.95
7900,2016-03-29 19:39:00,Meat Samosa,1,3.95
12353,2016-03-29 18:43:00,Vegetable Rice,1,3.95
3325,2016-03-28 19:58:00,Onion Bhajee,1,3.95
3325,2016-03-28 19:58:00,Mushroom Rice,1,3.95
5550,2016-03-28 18:52:00,Lemon Rice,1,3.95
5550,2016-03-28 18:52:00,Special Fried Rice,1,3.95
5550,2016-03-28 18:52:00,Meat Samosa,1,3.95
7902,2016-03-28 18:51:00,Onion Rice,1,3.95
3327,2016-03-28 18:29:00,Saag Rice,1,3.95
11422,2016-03-27 18:46:00,Onion Bhajee,1,3.95
11423,2016-03-27 18:45:00,Onion Bhajee,1,3.95
11424,2016-03-27 18:43:00,Garlic Rice,1,3.95
7903,2016-03-27 18:42:00,Onion Bhajee,1,3.95
12354,2016-03-27 17:45:00,Meat Samosa,1,3.95
3328,2016-03-27 12:11:00,Masala Sauce,1,3.95
11425,2016-03-26 19:53:00,Egg Rice,1,3.95
7904,2016-03-26 18:47:00,Mushroom Rice,1,3.95
12355,2016-03-26 15:58:00,Meat Samosa,1,3.95
12356,2016-03-25 18:48:00,Onion Bhajee,1,3.95
7905,2016-03-25 18:33:00,Special Fried Rice,1,3.95
5552,2016-03-25 17:36:00,Meat Samosa,3,3.95
5552,2016-03-25 17:36:00,French Fries,1,3.95
11427,2016-03-25 16:56:00,Mushroom Rice,1,3.95
7907,2016-03-23 11:16:00,Meat Samosa,1,3.95
7907,2016-03-23 11:16:00,Dhansak Sauce,1,3.95
12357,2016-03-21 19:49:00,Mushroom Rice,1,3.95
7909,2016-03-21 18:27:00,Saag Rice,1,3.95
11429,2016-03-20 21:36:00,Meat Samosa,1,3.95
3332,2016-03-20 19:16:00,Onion Bhajee,1,3.95
7911,2016-03-20 19:08:00,Meat Samosa,1,3.95
7911,2016-03-20 19:08:00,Onion Bhajee,1,3.95
7911,2016-03-20 19:08:00,Egg Rice,1,3.95
11431,2016-03-20 16:55:00,Onion Bhajee,2,3.95
11431,2016-03-20 16:55:00,Lemon Rice,1,3.95
11431,2016-03-20 16:55:00,Mushroom Rice,1,3.95
4739,2016-03-19 21:06:00,Onion Bhajee,1,3.95
4739,2016-03-19 21:06:00,Curry Sauce,1,3.95
4739,2016-03-19 21:06:00,Mushroom Rice,1,3.95
11432,2016-03-19 20:51:00,Special Fried Rice,1,3.95
7912,2016-03-19 20:21:00,Special Fried Rice,1,3.95
11433,2016-03-19 19:53:00,Onion Bhajee,1,3.95
11433,2016-03-19 19:53:00,Meat Samosa,1,3.95
11433,2016-03-19 19:53:00,Special Fried Rice,1,3.95
7913,2016-03-19 19:50:00,Onion Bhajee,1,3.95
3334,2016-03-19 19:15:00,Vegetable Rice,1,3.95
3335,2016-03-19 18:58:00,Keema Rice,1,3.95
3336,2016-03-19 17:16:00,Onion Bhajee,1,3.95
12358,2016-03-19 15:24:00,Korma Sauce,1,3.95
12358,2016-03-19 15:24:00,Masala Sauce,1,3.95
12359,2016-03-19 14:50:00,Meat Samosa,1,3.95
4740,2016-03-18 20:35:00,French Fries,1,3.95
4740,2016-03-18 20:35:00,Onion Bhajee,1,3.95
11436,2016-03-18 20:12:00,Stuffed Paratha,1,3.95
11437,2016-03-18 19:58:00,Mushroom Rice,1,3.95
11437,2016-03-18 19:58:00,Saag Rice,1,3.95
11438,2016-03-18 19:49:00,Onion Bhajee,1,3.95
11438,2016-03-18 19:49:00,Madras Sauce,1,3.95
3337,2016-03-18 19:05:00,Mushroom Rice,1,3.95
4741,2016-03-18 19:05:00,Onion Bhajee,1,3.95
3338,2016-03-18 18:54:00,Mushroom Rice,1,3.95
11441,2016-03-18 18:47:00,Mushroom Rice,1,3.95
11442,2016-03-18 18:36:00,Mushroom Rice,4,3.95
11442,2016-03-18 18:36:00,Keema Rice,1,3.95
11442,2016-03-18 18:36:00,Meat Samosa,1,3.95
3339,2016-03-18 18:08:00,Meat Samosa,1,3.95
12360,2016-03-18 17:39:00,Meat Samosa,1,3.95
12361,2016-03-18 13:02:00,Special Fried Rice,1,3.95
11445,2016-03-17 19:56:00,Garlic Rice,1,3.95
3340,2016-03-17 19:43:00,Egg Rice,1,3.95
4742,2016-03-17 18:52:00,French Fries,1,3.95
7915,2016-03-17 18:30:00,Saag Rice,1,3.95
12362,2016-03-16 11:58:00,Meat Samosa,1,3.95
11446,2016-03-15 21:27:00,French Fries,1,3.95
11446,2016-03-15 21:27:00,Bengal Salad,1,3.95
11446,2016-03-15 21:27:00,Lemon Rice,1,3.95
12363,2016-03-15 14:48:00,Meat Samosa,1,3.95
5556,2016-03-15 11:58:00,Meat Samosa,1,3.95
12364,2016-03-15 09:24:00,Meat Samosa,1,3.95
12364,2016-03-15 09:24:00,Onion Bhajee,1,3.95
12365,2016-03-11 16:07:00,Meat Samosa,1,3.95
12365,2016-03-11 16:07:00,Onion Bhajee,1,3.95
12366,2016-03-11 12:00:00,Onion Bhajee,1,3.95
12367,2016-03-11 10:23:00,French Fries,1,3.95
12367,2016-03-11 10:23:00,Bengal Salad,1,3.95
5557,2016-03-10 17:27:00,French Fries,1,3.95
5557,2016-03-10 17:27:00,Bengal Salad,1,3.95
5557,2016-03-10 17:27:00,Stuffed Paratha,1,3.95
12368,2016-03-10 12:36:00,Meat Samosa,1,3.95
12368,2016-03-10 12:36:00,Onion Bhajee,1,3.95
12369,2016-03-09 21:29:00,Onion Bhajee,3,3.95
12369,2016-03-09 21:29:00,Meat Samosa,2,3.95
12370,2016-03-09 20:54:00,Meat Samosa,1,3.95
12370,2016-03-09 20:54:00,Onion Bhajee,1,3.95
12371,2016-03-09 20:44:00,Meat Samosa,2,3.95
12371,2016-03-09 20:44:00,Onion Bhajee,3,3.95
12372,2016-03-08 14:53:00,Onion Bhajee,2,3.95
11447,2016-03-08 11:45:00,French Fries,1,3.95
11447,2016-03-08 11:45:00,Bengal Salad,2,3.95
11447,2016-03-08 11:45:00,Onion Bhajee,1,3.95
12373,2016-03-07 17:04:00,Onion Bhajee,2,3.95
12373,2016-03-07 17:04:00,Meat Samosa,1,3.95
12374,2016-03-07 16:59:00,Meat Samosa,1,3.95
12374,2016-03-07 16:59:00,Onion Bhajee,1,3.95
11448,2016-03-07 11:18:00,French Fries,1,3.95
11448,2016-03-07 11:18:00,Bengal Salad,2,3.95
11448,2016-03-07 11:18:00,Onion Bhajee,1,3.95
11449,2015-10-02 17:29:00,Lemon Rice,1,3.95
12375,2015-10-02 16:39:00,Onion Bhaji,1,3.95
4743,2015-10-02 14:38:00,Onion Bhaji,1,3.95
4743,2015-10-02 14:38:00,COBRA (330ML),1,3.95
12376,2015-10-02 14:05:00,Onion Bhaji,2,3.95
12377,2015-10-02 10:29:00,Onion Bhaji,1,3.95
12378,2015-10-01 16:55:00,Onion Bhaji,1,3.95
12379,2015-10-01 16:28:00,Onion Bhaji,1,3.95
12380,2015-09-30 16:52:00,Onion Bhaji,2,3.95
12381,2015-09-30 15:38:00,Onion Bhaji,1,3.95
12382,2015-09-29 15:20:00,Chicken Tikka,3,3.95
12383,2015-09-09 15:52:00,Onion Bhaji,1,3.95
12384,2015-09-09 14:41:00,Onion Bhaji,1,3.95
12385,2015-09-09 12:48:00,Onion Bhaji,1,3.95
12386,2015-09-09 11:35:00,Onion Bhaji,1,3.95
12387,2015-09-09 11:28:00,Onion Bhaji,1,3.95
12388,2015-09-09 09:31:00,Onion Bhaji,1,3.95
12389,2015-09-08 17:56:00,Onion Bhaji,1,3.95
12390,2015-09-08 17:31:00,Onion Bhaji,1,3.95
12391,2015-09-08 17:12:00,Onion Bhaji,1,3.95
12392,2015-09-01 14:42:00,Onion Bhaji,1,3.95
64,2019-07-30 19:55:00,Aloo Chaat,1,4.95
70,2019-07-30 17:35:00,Tandoori Chicken (1/4),1,4.95
74,2019-07-29 17:20:00,Chicken Chaat,1,4.95
7922,2019-07-28 18:44:00,Prawn Puree,1,4.95
3345,2019-07-28 18:20:00,Chicken Chaat,1,4.95
80,2019-07-28 17:10:00,Chicken Tikka,1,3.95
5564,2019-07-27 21:31:00,Lamb Tikka,1,4.95
81,2019-07-27 20:28:00,Tandoori Chicken (1/4),2,4.95
82,2019-07-27 19:49:00,Vegetable Roll,1,4.95
82,2019-07-27 19:49:00,Chicken Tikka,1,3.95
89,2019-07-27 18:11:00,Chicken Chaat,1,4.95
3349,2019-07-27 17:31:00,Lamb Tikka,1,4.95
7931,2019-07-26 20:30:00,Chicken Tikka,1,3.95
94,2019-07-26 19:42:00,Sheek Kebab,1,4.95
95,2019-07-26 19:42:00,Chicken Tikka,1,3.95
96,2019-07-26 19:33:00,Chicken Tikka,1,3.95
7932,2019-07-26 19:16:00,Sheek Kebab,1,4.95
97,2019-07-26 19:12:00,Prawn Puree,1,4.95
5574,2019-07-26 16:55:00,Chicken Tikka,1,3.95
5575,2019-07-25 20:51:00,Chicken Tikka,1,3.95
3355,2019-07-24 20:02:00,Chicken Chaat,1,4.95
3355,2019-07-24 20:02:00,Chicken Tikka,2,3.95
7936,2019-07-24 20:00:00,Chicken Tikka,1,3.95
107,2019-07-23 21:30:00,Vegetable Roll,1,4.95
7939,2019-07-22 19:11:00,Aloo Chaat,1,4.95
7939,2019-07-22 19:11:00,Sheek Kebab,1,4.95
7940,2019-07-21 19:48:00,Prawn Puree,1,4.95
114,2019-07-21 14:36:00,Sheek Kebab,1,4.95
116,2019-07-20 20:15:00,Lamb Tikka,1,4.95
116,2019-07-20 20:15:00,Prawn Puree,1,4.95
12393,2019-07-20 17:49:00,Chicken Tikka,1,3.95
129,2019-07-19 19:12:00,Aloo Chaat,1,4.95
7947,2019-07-19 19:08:00,Lamb Tikka,1,4.95
130,2019-07-19 19:06:00,Prawn Puree,1,4.95
12394,2019-07-19 18:13:00,Chicken Tikka,1,3.95
131,2019-07-19 18:10:00,Vegetable Roll,1,4.95
4755,2019-07-19 17:51:00,Prawn Puree,1,4.95
5591,2019-07-19 17:19:00,Chicken Tikka,1,3.95
5591,2019-07-19 17:19:00,Lamb Tikka,1,4.95
136,2019-07-19 17:14:00,Chicken Tikka,1,3.95
3363,2019-07-18 19:57:00,Chicken Tikka,1,3.95
7953,2019-07-18 19:14:00,Prawn Puree,1,4.95
5594,2019-07-18 17:07:00,Chicken Tikka,1,3.95
12395,2019-07-18 11:03:00,Chicken Tikka,1,3.95
12395,2019-07-18 11:03:00,Aloo Chaat,1,4.95
7958,2019-07-17 19:08:00,Chicken Tikka,1,3.95
5595,2019-07-16 19:22:00,Lamb Tikka,1,4.95
5596,2019-07-16 19:16:00,Lamb Tikka,1,4.95
138,2019-07-16 19:02:00,Sheek Kebab,1,4.95
7960,2019-07-15 20:32:00,Tandoori Chicken (1/4),1,4.95
7962,2019-07-14 21:16:00,Prawn Puree,1,4.95
7963,2019-07-14 20:17:00,Chicken Tikka,1,3.95
147,2019-07-14 18:07:00,Prawn Puree,1,4.95
11460,2019-07-13 22:02:00,Tandoori Chicken (1/4),1,4.95
5607,2019-07-13 20:13:00,Chicken Tikka,1,3.95
3370,2019-07-13 20:05:00,Chicken Tikka,1,3.95
12396,2019-07-13 17:36:00,Prawn Puree,1,4.95
11462,2019-07-12 21:13:00,Sheek Kebab,1,4.95
7974,2019-07-12 19:46:00,Chicken Tikka,1,3.95
7974,2019-07-12 19:46:00,Lamb Tikka,1,4.95
159,2019-07-12 19:18:00,Chicken Tikka,1,3.95
11463,2019-07-12 18:54:00,Chicken Chaat,1,4.95
4760,2019-07-12 17:19:00,Chicken Chaat,1,4.95
7980,2019-07-11 19:33:00,Prawn Puree,1,4.95
3375,2019-07-08 19:57:00,Chicken Chaat,1,4.95
3375,2019-07-08 19:57:00,Chicken Tikka,1,3.95
7989,2019-07-08 19:48:00,Chicken Tikka,1,3.95
7989,2019-07-08 19:48:00,Lamb Tikka,1,4.95
3376,2019-07-08 17:44:00,Sheek Kebab,1,4.95
7991,2019-07-08 13:32:00,Tandoori Chicken (1/4),1,4.95
172,2019-07-06 20:47:00,Prawn Puree,1,4.95
172,2019-07-06 20:47:00,Lamb Tikka,1,4.95
175,2019-07-06 19:18:00,Aloo Chaat,1,4.95
177,2019-07-06 18:39:00,Lamb Tikka,1,4.95
177,2019-07-06 18:39:00,Sheek Kebab,1,4.95
11466,2019-07-06 18:15:00,Chicken Tikka,1,3.95
5618,2019-07-06 18:02:00,Vegetable Roll,1,4.95
179,2019-07-06 18:02:00,Sheek Kebab,1,4.95
8009,2019-07-06 17:50:00,Chicken Tikka,1,3.95
182,2019-07-06 16:59:00,Sheek Kebab,1,4.95
11467,2019-07-06 16:59:00,Aloo Chaat,1,4.95
185,2019-07-05 19:43:00,Sheek Kebab,1,4.95
8013,2019-07-05 18:55:00,Chicken Tikka,1,3.95
189,2019-07-05 18:14:00,Chicken Tikka,1,3.95
189,2019-07-05 18:14:00,Prawn Puree,1,4.95
190,2019-07-05 17:56:00,Sheek Kebab,1,4.95
3382,2019-07-04 20:06:00,Aloo Chaat,1,4.95
3382,2019-07-04 20:06:00,Sheek Kebab,1,4.95
194,2019-07-04 19:50:00,Prawn Puree,1,4.95
198,2019-07-03 19:18:00,Sheek Kebab,1,4.95
5625,2019-07-02 20:37:00,Chicken Tikka,1,3.95
8021,2019-07-02 20:02:00,Chicken Chaat,2,4.95
200,2019-07-02 19:24:00,Chicken Tikka,1,3.95
201,2019-07-02 19:13:00,Vegetable Roll,1,4.95
3383,2019-07-02 19:05:00,Chicken Chaat,1,4.95
8026,2019-07-01 18:02:00,Chicken Tikka,1,3.95
8029,2019-06-30 18:53:00,Prawn Puree,1,4.95
209,2019-06-30 18:25:00,Chicken Chaat,1,4.95
209,2019-06-30 18:25:00,Chicken Tikka,1,3.95
3385,2019-06-30 17:39:00,Chicken Tikka,1,3.95
8030,2019-06-30 17:11:00,Sheek Kebab,1,4.95
8031,2019-06-30 13:14:00,Aloo Chaat,1,4.95
5632,2019-06-29 20:11:00,Chicken Tikka,1,3.95
211,2019-06-29 19:00:00,Chicken Tikka,1,3.95
212,2019-06-29 18:15:00,Chicken Tikka,1,3.95
5637,2019-06-28 20:53:00,Chicken Chaat,1,4.95
12397,2019-06-28 20:32:00,Chicken Tikka,1,3.95
5638,2019-06-28 19:08:00,Sheek Kebab,1,4.95
5639,2019-06-28 18:34:00,Lamb Tikka,1,4.95
3389,2019-06-28 17:31:00,Chicken Tikka,1,3.95
8040,2019-06-28 16:46:00,Chicken Tikka,1,3.95
5640,2019-06-28 06:23:00,Chicken Chaat,1,4.95
5640,2019-06-28 06:23:00,Vegetable Roll,1,4.95
227,2019-06-26 17:46:00,Sheek Kebab,1,4.95
4777,2019-06-25 20:05:00,Chicken Tikka,1,3.95
3393,2019-06-25 19:32:00,Chicken Chaat,1,4.95
3393,2019-06-25 19:32:00,Chicken Tikka,1,3.95
8043,2019-06-25 17:16:00,Sheek Kebab,1,4.95
3394,2019-06-25 16:41:00,Lamb Tikka,1,4.95
5644,2019-06-23 21:50:00,Aloo Chaat,1,4.95
3395,2019-06-23 20:00:00,Sheek Kebab,1,4.95
8050,2019-06-23 19:35:00,Sheek Kebab,1,4.95
8050,2019-06-23 19:35:00,Chicken Chaat,1,4.95
5647,2019-06-23 18:19:00,Chicken Tikka,1,3.95
232,2019-06-23 17:53:00,Prawn Puree,1,4.95
232,2019-06-23 17:53:00,Lamb Tikka,1,4.95
232,2019-06-23 17:53:00,Chicken Chaat,1,4.95
234,2019-06-23 17:33:00,Chicken Tikka,1,3.95
8055,2019-06-22 20:27:00,Chicken Tikka,1,3.95
5651,2019-06-22 19:11:00,Chicken Tikka,1,3.95
8057,2019-06-22 18:49:00,Sheek Kebab,1,4.95
241,2019-06-21 19:47:00,Aloo Chaat,1,4.95
241,2019-06-21 19:47:00,Sheek Kebab,1,4.95
242,2019-06-21 19:14:00,Aloo Chaat,1,4.95
12398,2019-06-21 18:55:00,Chicken Tikka,1,3.95
246,2019-06-21 18:29:00,Chicken Tikka,1,3.95
8066,2019-06-19 18:20:00,Prawn Puree,1,4.95
5658,2019-06-19 17:59:00,Chicken Chaat,1,4.95
252,2019-06-19 17:52:00,Sheek Kebab,1,4.95
12399,2019-06-18 19:37:00,Chicken Tikka,1,3.95
5659,2019-06-17 20:17:00,Lamb Tikka,1,4.95
3409,2019-06-17 20:07:00,Chicken Chaat,1,4.95
3409,2019-06-17 20:07:00,Chicken Tikka,1,3.95
8073,2019-06-17 19:57:00,Sheek Kebab,1,4.95
12400,2019-06-17 18:33:00,Sheek Kebab,1,4.95
12400,2019-06-17 18:33:00,Chicken Tikka,1,3.95
5662,2019-06-16 21:08:00,Chicken Tikka,1,3.95
8075,2019-06-16 19:29:00,Prawn Puree,1,4.95
8078,2019-06-16 18:41:00,Prawn Puree,1,4.95
8078,2019-06-16 18:41:00,Chicken Chaat,1,4.95
4783,2019-06-15 21:14:00,Sheek Kebab,1,4.95
